NAME_PY,NAME_CH,NAME_FT,X_COOR,Y_COOR,PERS_LOC,TYPE_PY,TYPE_CH,LEV_RANK,BEG_YR,BEG_RULE,END_YR,END_RULE,NOTE_ID,OBJ_TYPE,SYS_ID,GEO_SRC,COMPILER,GECOMPLR,CHECKER,ENT_DATE,BEG_CHG_TY,END_CHG_TY
Wei Zhou,魏州,魏州,0.0,0.0,,Zhou,州,3,906,4,922,4,0,POLYGON,220071,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Xiangtang Fu,兴唐府,興唐府,0.0,0.0,,Fu,府,3,923,4,936,4,0,POLYGON,220072,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Guangjin Fu,广晋府,廣晉府,0.0,0.0,,Fu,府,3,937,4,943,4,0,POLYGON,220073,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区变化
Guangjin Fu,广晋府,廣晉府,0.0,0.0,,Fu,府,3,944,4,947,4,0,POLYGON,220074,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区变化,更名
Daming Fu,大名府,大名府,0.0,0.0,,Fu,府,3,948,4,1128,4,0,POLYGON,220075,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区变化
Ding Zhou,定州,定州,0.0,0.0,,Zhou,州,3,713,4,741,4,0,POLYGON,220076,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Boling Jun,博陵郡,博陵郡,0.0,0.0,,Jun,郡,3,742,4,757,4,0,POLYGON,220077,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Ding Zhou,定州,定州,0.0,0.0,,Zhou,州,3,758,4,767,4,0,POLYGON,220078,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Ding Zhou,定州,定州,0.0,0.0,,Zhou,州,3,768,4,773,4,0,POLYGON,220079,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Ding Zhou,定州,定州,0.0,0.0,,Zhou,州,3,774,4,892,4,0,POLYGON,220080,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区缩小
Ding Zhou,定州,定州,0.0,0.0,,Zhou,州,3,893,4,950,4,0,POLYGON,220081,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Ding Zhou,定州,定州,0.0,0.0,,Zhou,州,3,951,4,959,4,0,POLYGON,220082,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Ding Zhou,定州,定州,0.0,0.0,,Zhou,州,3,960,4,1003,4,0,POLYGON,220083,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区变化
Ding Zhou,定州,定州,0.0,0.0,,Zhou,州,3,1004,4,1112,4,0,POLYGON,220084,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区变化,更名
Ding Zhou,定州,定州,0.0,0.0,,Zhou,州,3,1129,4,1208,4,0,POLYGON,220085,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Zhongshan Fu,中山府,中山府,0.0,0.0,,Fu,府,3,1209,4,1213,4,0,POLYGON,220086,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Zhongshan Fu,中山府,中山府,0.0,0.0,,Fu,府,3,1240,4,1240,4,0,POLYGON,220087,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,撤销
Heng Zhou,恒州,恒州,0.0,0.0,,Zhou,州,3,1216,9,1239,9,0,POLYGON,220088,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,撤销
Zhongshan Fu,中山府,中山府,0.0,0.0,,Fu,府,3,1214,4,1215,4,0,POLYGON,220089,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,撤销
Zhongshan Fu,中山府,中山府,0.0,0.0,,Fu,府,3,1216,4,1239,4,0,POLYGON,220090,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Heng Zhou,恒州,恒州,0.0,0.0,,Zhou,州,3,643,4,741,4,0,POLYGON,220091,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,更名
Hengshan Jun,恒山郡,恒山郡,0.0,0.0,,Zhou,州,3,742,4,755,4,0,POLYGON,220092,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Pingshan Jun,平山郡,平山郡,0.0,0.0,,Zhou,州,3,756,4,756,4,0,POLYGON,220093,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Hengshan Jun,恒山郡,恒山郡,0.0,0.0,,Zhou,州,3,757,4,757,4,0,POLYGON,220094,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Heng Zhou,恒州,恒州,0.0,0.0,,Zhou,州,3,758,4,767,4,0,POLYGON,220095,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Heng Zhou,恒州,恒州,0.0,0.0,,Zhou,州,3,768,4,773,4,0,POLYGON,220096,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Zhongshan Fu,中山府,中山府,0.0,0.0,,Fu,府,3,1113,4,1128,4,0,POLYGON,220097,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Qi Zhou,祁州,祁州,0.0,0.0,,Zhou,州,3,893,4,987,4,0,POLYGON,220098,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,辖区扩大
Qi Zhou,祁州,祁州,0.0,0.0,,Zhou,州,3,988,4,1003,4,0,POLYGON,220099,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区变化
Qi Zhou,祁州,祁州,0.0,0.0,,Zhou,州,3,1004,4,1215,4,0,POLYGON,220100,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区变化,辖区扩大
Wei Zhou,威州,威州,0.0,0.0,,Zhou,州,3,1129,4,1235,4,0,POLYGON,220101,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,撤销
Hejian Fu,河间府,河間府,0.0,0.0,,Fu,府,3,1129,4,1234,4,0,POLYGON,220102,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Hejian Fu,河间府,河間府,0.0,0.0,,Fu,府,3,1253,4,1264,4,0,POLYGON,220103,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名和辖区扩大
Wen'an Jun,文安郡,文安郡,0.0,0.0,,Jun,郡,3,742,4,757,4,0,POLYGON,220104,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Shun'an Jun,顺安军,順安軍,0.0,0.0,,Jun,军,3,992,4,996,4,0,POLYGON,220105,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,辖区扩大
Shun'an Jun,顺安军,順安軍,0.0,0.0,,Jun,军,3,997,4,1128,4,0,POLYGON,220106,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,更名
An Zhou,安州,安州,0.0,0.0,,Zhou,州,3,1129,4,1207,4,0,POLYGON,220107,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区扩大
An Zhou,安州,安州,0.0,0.0,,Zhou,州,3,1208,4,1240,4,0,POLYGON,220108,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区缩小
An Zhou,安州,安州,0.0,0.0,,Zhou,州,3,1241,4,1265,4,0,POLYGON,220109,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,撤销
Dingyuan Jun,定远军,定遠軍,0.0,0.0,,Jun,军,3,981,4,1003,4,0,POLYGON,220110,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,更名
Yongjing Jun,永静军,永靜軍,0.0,0.0,,Jun,军,3,1004,4,1122,4,0,POLYGON,220111,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Jing Zhou,景州,景州,0.0,0.0,,Zhou,州,3,1123,4,1208,4,0,POLYGON,220112,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Qianning Jun,乾宁军,乾寧軍,0.0,0.0,,Jun,军,3,982,4,1106,4,0,POLYGON,220113,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,更名
Qing Zhou,清州,清州,0.0,0.0,,Zhou,州,3,1107,4,1165,4,0,POLYGON,220114,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区扩大
Qing Zhou,清州,清州,0.0,0.0,,Zhou,州,3,1166,4,1229,4,0,POLYGON,220115,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,更名
Qingning Fu,清宁府,清寧府,0.0,0.0,,Fu,府,3,1230,4,1234,4,0,POLYGON,220116,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Qing Zhou,清州,清州,0.0,0.0,,Zhou,州,3,1235,4,1264,4,0,POLYGON,220117,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,撤销
Hejian Fu,河间府,河間府,0.0,0.0,,Fu,府,3,1108,4,1128,4,0,POLYGON,220118,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区缩小
Cang Zhou,沧州,滄州,0.0,0.0,,Zhou,州,3,1166,4,1264,4,0,POLYGON,220119,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,撤销
Shou Zhou,寿州,壽州,0.0,0.0,,Zhou,州,3,1129,4,1150,4,0,POLYGON,220120,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,更名
Xian Zhou,献州,獻州,0.0,0.0,,Zhou,州,3,1151,4,1264,4,0,POLYGON,220121,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,撤销
Baosai Jun,保塞军,保塞軍,0.0,0.0,,Jun,军,3,966,4,980,4,0,POLYGON,220122,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,更名和辖区扩大
Ji Zhou,冀州,冀州,0.0,0.0,,Zhou,州,3,621,4,626,4,0,POLYGON,220123,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Ji Zhou,冀州,冀州,0.0,0.0,,Zhou,州,3,627,4,642,4,0,POLYGON,220124,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Ji Zhou,冀州,冀州,0.0,0.0,,Zhou,州,3,643,4,712,4,0,POLYGON,220125,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区缩小
Ji Zhou,冀州,冀州,0.0,0.0,,Zhou,州,3,713,4,713,4,0,POLYGON,220126,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Ji Zhou,冀州,冀州,0.0,0.0,,Zhou,州,3,990,4,1219,4,0,POLYGON,220127,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Bao Zhou,保州,保州,0.0,0.0,,Zhou,州,3,981,4,1124,4,0,POLYGON,220128,FROM_FD,傅林祥,满志敏,,2015/05/25,更名和辖区扩大,辖区扩大
Bao Zhou,保州,保州,0.0,0.0,,Zhou,州,3,1126,4,1237,4,0,POLYGON,220129,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名和辖区扩大
Ji Zhou,冀州,冀州,0.0,0.0,,Zhou,州,3,1220,4,1234,4,0,POLYGON,220130,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Xiong Zhou,雄州,雄州,0.0,0.0,,Zhou,州,3,959,4,1128,4,0,POLYGON,220131,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,辖区扩大
Pingrong Jun,平戎军,平戎軍,0.0,0.0,,Jun,军,3,981,4,1003,4,0,POLYGON,220132,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,更名
Baoding Jun,保定军,保定軍,0.0,0.0,,Jun,军,3,1004,4,1128,4,0,POLYGON,220133,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,撤销
Polu Jun,破虏军,破虜軍,0.0,0.0,,Jun,军,3,981,4,1003,4,0,POLYGON,220134,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,更名
Xin'an Jun,信安军,信安軍,0.0,0.0,,Jun,军,3,1004,4,1167,4,0,POLYGON,220135,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,撤销
Cang Zhou,沧州,滄州,0.0,0.0,,Zhou,州,3,1107,4,1165,4,0,POLYGON,220136,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Cang Zhou,沧州,滄州,0.0,0.0,,Zhou,州,3,758,4,1106,4,0,POLYGON,220137,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,辖区缩小
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,621,4,626,4,0,POLYGON,220138,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,辖区缩小
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,627,4,741,4,0,POLYGON,220139,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Hejian Jun,河间郡,河間郡,0.0,0.0,,Jun,郡,3,742,4,757,4,0,POLYGON,220140,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,758,4,765,4,0,POLYGON,220141,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,766,4,814,4,0,POLYGON,220142,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,815,4,859,4,0,POLYGON,220143,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区扩大
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,860,4,873,4,0,POLYGON,220144,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区缩小
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,874,4,958,4,0,POLYGON,220145,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Mo Zhou,莫州,莫州,0.0,0.0,,Zhou,州,3,725,4,741,4,0,POLYGON,220146,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Mo Zhou,莫州,莫州,0.0,0.0,,Zhou,州,3,758,4,958,4,0,POLYGON,220147,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Ba Zhou,霸州,霸州,0.0,0.0,,Zhou,州,3,959,4,980,4,0,POLYGON,220148,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,辖区缩小
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,959,4,986,4,0,POLYGON,220149,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,987,4,996,4,0,POLYGON,220150,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Ying Zhou,瀛州,瀛州,0.0,0.0,,Zhou,州,3,997,4,1107,4,0,POLYGON,220151,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,更名
Ba Zhou,霸州,霸州,0.0,0.0,,Zhou,州,3,981,4,1003,4,0,POLYGON,220152,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Ba Zhou,霸州,霸州,0.0,0.0,,Zhou,州,3,1004,4,1128,4,0,POLYGON,220153,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Ba Zhou,霸州,霸州,0.0,0.0,,Zhou,州,3,1129,4,1167,4,0,POLYGON,220154,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,撤销
Mo Zhou,莫州,莫州,0.0,0.0,,Zhou,州,3,959,4,965,4,0,POLYGON,220155,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Mo Zhou,莫州,莫州,0.0,0.0,,Zhou,州,3,966,4,991,4,0,POLYGON,220156,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Mo Zhou,莫州,莫州,0.0,0.0,,Zhou,州,3,992,4,1264,4,0,POLYGON,220157,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,撤销
Xiong Zhou,雄州,雄州,0.0,0.0,,Zhou,州,3,1129,4,1207,4,0,POLYGON,220158,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区缩小
Xiong Zhou,雄州,雄州,0.0,0.0,,Zhou,州,3,1208,4,1240,4,0,POLYGON,220159,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,撤销
Zhao Zhou,赵州,趙州,0.0,0.0,,Zhou,州,3,627,4,741,4,0,POLYGON,220160,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Zhao Jun,赵郡,趙郡,0.0,0.0,,Jun,州,3,742,4,757,4,0,POLYGON,220161,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Zhao Zhou,赵州,趙州,0.0,0.0,,Zhou,州,3,758,4,767,4,0,POLYGON,220162,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Zhao Zhou,赵州,趙州,0.0,0.0,,Zhou,州,3,1023,4,1117,4,0,POLYGON,220163,FROM_FD,傅林祥,满志敏,,2015/05/25,,
Qingyuan Fu,庆源府,慶源府,0.0,0.0,,Fu,府,3,1118,4,1128,4,0,POLYGON,220164,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Zhao Zhou,赵州,趙州,0.0,0.0,,Zhou,州,3,1129,4,1150,4,0,POLYGON,220165,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Wo Zhou,沃州,沃州,0.0,0.0,,Zhou,州,3,1151,4,1219,4,0,POLYGON,220166,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Zhao Zhou,赵州,趙州,0.0,0.0,,Zhou,州,3,1220,4,1235,4,0,POLYGON,220167,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Xing Zhou,邢州,邢州,0.0,0.0,,Zhou,州,3,622,4,741,4,0,POLYGON,220168,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,更名
Julu Jun,巨鹿郡,巨鹿郡,0.0,0.0,,Jun,郡,3,742,4,757,4,0,POLYGON,220169,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Xing Zhou,邢州,邢州,0.0,0.0,,Zhou,州,3,758,4,1118,4,0,POLYGON,220170,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Xinde Fu,信德府,信德府,0.0,0.0,,Fu,府,3,1119,4,1128,4,0,POLYGON,220171,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Xing Zhou,邢州,邢州,0.0,0.0,,Zhou,州,3,1129,4,1235,4,0,POLYGON,220172,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Ming Zhou,洺州,洺州,0.0,0.0,,Zhou,州,3,627,4,741,4,0,POLYGON,220173,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,更名
Guangping Jun,广平郡,廣平郡,0.0,0.0,,Jun,郡,3,742,4,757,4,0,POLYGON,220174,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Ming Zhou,洺州,洺州,0.0,0.0,,Zhou,州,3,758,4,764,4,0,POLYGON,220175,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Ming Zhou,洺州,洺州,0.0,0.0,,Zhou,州,3,765,4,842,4,0,POLYGON,220176,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Ming Zhou,洺州,洺州,0.0,0.0,,Zhou,州,3,843,4,962,4,0,POLYGON,220177,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区扩大
Ming Zhou,洺州,洺州,0.0,0.0,,Zhou,州,3,962,4,1218,4,0,POLYGON,220178,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区扩大
Ming Zhou,洺州,洺州,0.0,0.0,,Zhou,州,3,1219,4,1235,4,0,POLYGON,220179,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,撤销
Jing'an Jun,静安军,靜安軍,0.0,0.0,,Jun,军,3,955,4,982,4,0,POLYGON,220180,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,辖区扩大
Jing'an Jun,静安军,靜安軍,0.0,0.0,,Jun,军,3,983,4,984,4,0,POLYGON,220181,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,撤销
Xindu Jun,信都郡,信都郡,0.0,0.0,,Jun,郡,3,742,4,757,4,0,POLYGON,220182,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Raoyang Jun,饶阳郡,饒陽郡,0.0,0.0,,Jun,郡,3,742,4,757,4,0,POLYGON,220183,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,713,4,713,4,0,POLYGON,220184,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,辖区缩小
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,714,4,741,4,0,POLYGON,220185,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Ji Zhou,冀州,冀州,0.0,0.0,,Zhou,州,3,714,4,741,4,0,POLYGON,220186,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,更名和辖区扩大
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,758,4,779,4,0,POLYGON,220187,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,780,4,814,4,0,POLYGON,220188,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Ji Zhou,冀州,冀州,0.0,0.0,,Zhou,州,3,758,4,982,4,0,POLYGON,220189,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,815,4,873,4,0,POLYGON,220190,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,874,4,954,4,0,POLYGON,220191,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,983,4,984,4,0,POLYGON,220192,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Ji Zhou,冀州,冀州,0.0,0.0,,Zhou,州,3,983,4,989,4,0,POLYGON,220193,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,955,4,989,4,0,POLYGON,220194,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,997,4,1219,4,0,POLYGON,220195,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,990,4,996,4,0,POLYGON,220196,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,1220,4,1223,4,0,POLYGON,220197,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Nanping Zhou,南平州,南平州,0.0,0.0,,Zhou,州,3,1224,4,1234,4,0,POLYGON,220198,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,撤销
Dongwu Zhou,东武州,東武州,0.0,0.0,,Zhou,州,6,1224,9,1233,9,0,POLYGON,220199,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,撤销
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,1224,4,1233,4,0,POLYGON,220200,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,1234,4,1234,4,0,POLYGON,220201,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Shen Zhou,深州,深州,0.0,0.0,,Zhou,州,3,1235,4,1237,4,0,POLYGON,220202,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Zhao Zhou,赵州,趙州,0.0,0.0,,Zhou,州,3,768,4,946,4,0,POLYGON,220203,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Zhao Zhou,赵州,趙州,0.0,0.0,,Zhou,州,3,947,4,1022,4,0,POLYGON,220204,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Yi Zhou,易州,易州,0.0,0.0,,Zhou,州,3,627,4,741,4,0,POLYGON,220205,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,更名
Shanggu Jun,上谷郡,上穀郡,0.0,0.0,,Jun,郡,3,742,4,757,4,0,POLYGON,220206,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Yi Zhou,易州,易州,0.0,0.0,,Zhou,州,3,758,4,958,4,0,POLYGON,220207,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Yi Zhou,易州,易州,0.0,0.0,,Zhou,州,3,959,4,980,4,0,POLYGON,220208,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Yi Zhou,易州,易州,0.0,0.0,,Zhou,州,3,981,4,1240,4,0,POLYGON,220209,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,撤销
Bao Zhou,保州,保州,0.0,0.0,,Zhou,州,3,1125,4,1125,4,0,POLYGON,220210,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区缩小
Bao Zhou,保州,保州,0.0,0.0,,Zhou,州,3,1238,4,1240,4,0,POLYGON,220211,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名和辖区扩大
Zhi Zhou,汦州,汦州,0.0,0.0,,Zhou,州,3,768,4,773,4,0,POLYGON,220212,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,撤销
Heng Zhou,恒州,恒州,0.0,0.0,,Zhou,州,3,774,4,819,4,0,POLYGON,220213,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,更名
Zhen Zhou,镇州,鎮州,0.0,0.0,,Zhou,州,3,820,4,922,4,0,POLYGON,220214,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Zhending Fu,真定府,真定府,0.0,0.0,,Fu,府,3,923,4,941,4,0,POLYGON,220215,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名
Heng Zhou,恒州,恒州,0.0,0.0,,Zhou,州,3,942,4,946,4,0,POLYGON,220216,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,更名和辖区扩大
Zhen Zhou,镇州,鎮州,0.0,0.0,,Zhou,州,3,947,4,987,4,0,POLYGON,220217,FROM_FD,傅林祥,满志敏,,2015/05/25,更名和辖区扩大,辖区缩小
Zhen Zhou,镇州,鎮州,0.0,0.0,,Zhou,州,3,988,4,989,4,0,POLYGON,220218,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区缩小
Zhen Zhou,镇州,鎮州,0.0,0.0,,Zhou,州,3,990,4,1022,4,0,POLYGON,220219,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,更名
Zhending Fu,真定府,真定府,0.0,0.0,,Fu,府,3,1023,4,1128,4,0,POLYGON,220220,FROM_FD,傅林祥,满志敏,,2015/05/25,更名,辖区缩小
Zhending Fu,真定府,真定府,0.0,0.0,,Fu,府,3,1129,4,1215,4,0,POLYGON,220221,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区缩小,辖区扩大
Zhending Fu,真定府,真定府,0.0,0.0,,Fu,府,3,1216,4,1218,4,0,POLYGON,220222,FROM_FD,傅林祥,满志敏,,2015/05/25,辖区扩大,辖区缩小
Ci Zhou,礠州,礠州,0.0,0.0,,Zhou,州,3,765,4,905,4,0,POLYGON,220223,FROM_FD,傅林祥,满志敏,,2015/05/25,新建,更名
